instance,timeLim,opt,totalTime,bestTime,nIter,optIter
metroplex51,30,3.268170,44.001062,18.055291,7,3
metroplex39,30,2.754386,114.129275,104.367449,18,16
metroplex69,30,3.631579,5.157890,1.821576,4,1
metroplex32,30,108.443620,244.749697,39.167717,9,3
grid90,30,1.000000,419.384337,2.637431,21,1
metroplex74,30,2.649123,5.807132,2.877249,4,2
metroplex73,30,2.744361,6.965192,6.931923,4,4
metroplex72,30,1.842105,11.871182,5.918845,5,2
metroplex3,30,2.052632,59.749606,11.471186,5,1
metroplex46,30,5.781955,116.819739,10.946541,9,2
metroplex63,30,2.466165,38.200288,12.056677,6,2
metroplex75,30,3.578947,9.739492,4.727976,4,2
metroplex81,30,4.268170,11.176297,6.036529,4,2
metroplex80,30,2.761905,17.528286,10.549818,5,3
metroplex84,30,2.894737,9.803925,4.976105,4,2
metroplex7,30,1.668367,17.592425,8.014194,4,2
metroplex66,30,2.979950,30.922643,22.526889,5,3
metroplex62,30,2.473684,24.193069,19.856097,4,3
metroplex8,30,3.105263,7.544372,4.507872,4,2
metroplex71,30,1.982456,52.303555,44.601336,9,7
metroplex88,30,3.882206,16.749313,14.081933,4,3
metroplex89,30,1.724311,10.514120,5.955889,4,2
metroplex54,30,2.619048,52.559050,10.123908,5,1
metroplex67,30,103.007519,126.579676,32.485854,6,3
metroplex92,30,2.152227,6.218432,3.913699,4,2
metroplex97,30,1.263158,3.336888,0.496479,4,1
metroplex93,30,3.734336,10.904969,3.100042,4,1
metroplex95,30,2.473684,9.439907,4.842798,4,2
metroplex99,30,4.421053,9.869049,6.702563,5,3
metroplex9,30,3.345359,11.296591,9.349518,4,3
metroplex83,30,3.074926,52.119855,19.960839,7,2
grid9,30,1.789474,23.788296,1.463458,7,1
metroplex98,30,3.268170,17.509418,11.294217,4,2
metroplex90,30,2.972431,22.711674,5.046205,5,1
metroplex91,30,48.228070,39.124997,20.952800,6,4
metroplex68,30,4.365391,197.235215,1.090890,9,1
metroplex82,30,214.709273,449.970254,215.971641,11,5
metroplex94,30,4.508772,67.521870,21.762537,8,3
metroplex55,30,2.947368,32.738756,5.568445,5,1
grid79,30,1.157895,122.426266,3.133437,8,1
grid71,30,2.052632,72.885038,2.302758,6,1
grid94,30,1.684211,363.809227,1.875879,17,1
metroplex42,30,132.090200,179.061599,111.762033,7,5
metroplex70,30,151.934810,322.967706,322.896295,11,11
metroplex86,30,60.182957,144.434914,77.566582,6,4
grid79,30,1.157895,104.076149,2.353523,8,1
metroplex70,30,150.185412,351.710706,286.533564,12,10
metroplex82,30,184.646617,547.208028,471.982219,15,13
