instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons,reduceTini
airport53,0.621554,0.763603,0.506870,1.270473,104627,8461,31837,31837,2
airport61,1001.105263,0.571159,0.413884,0.985043,79357,7029,25946,25946,1
airport69,3.260652,0.576741,0.713220,1.289961,79495,7257,26911,26911,0
airport54,2001.105263,0.582868,0.955839,1.538707,78136,9725,35720,35720,2
airport60,1.105263,0.714657,1.281946,1.996603,95430,11600,44472,44472,1
airport62,1001.315789,0.637675,0.413092,1.050767,87660,7759,29407,29407,1
airport55,4000.684211,0.617112,0.756290,1.373402,84509,8136,29920,29920,2
airport6,1.842105,0.783574,0.892789,1.676363,105352,12153,48500,48500,0
airport56,1001.105263,0.809817,0.586121,1.395938,109906,9005,34173,34173,2
airport63,1001.681704,0.586381,0.744110,1.330491,77762,9337,33785,33785,1
airport64,1001.681704,0.554246,0.802013,1.356259,74511,9687,35997,35997,1
airport57,1001.578947,0.865467,0.520005,1.385472,118274,8804,32688,32688,2
airport58,2001.105263,0.587254,0.745581,1.332835,78000,9758,35878,35878,2
airport71,2.007519,0.582168,0.650341,1.232509,77884,9434,34698,34698,0
airport66,1001.789474,0.758071,0.357174,1.115245,104605,7576,27457,27457,1
airport72,1.421053,0.579857,0.474234,1.054091,77732,9370,34494,34494,0
airport59,1001.681704,0.731818,1.050562,1.782380,99058,10596,38917,38917,2
airport65,1001.105263,0.872060,1.010265,1.882325,119946,9782,37115,37115,1
airport70,1.872180,0.715951,1.578669,2.294620,98253,10065,40639,40639,0
airport67,1002.629073,0.710596,0.818008,1.528604,94792,10461,39446,39446,1
airport73,0.761905,0.825405,0.848701,1.674106,113739,8356,30275,30275,0
airport75,1001.157895,0.725027,0.708272,1.433299,100392,7429,26762,26762,0
airport74,1002.293233,0.767039,0.979457,1.746496,102884,11200,41663,41663,0
airport61,1001.105263,0.573348,0.409255,0.982603,79375,7047,25973,25973,2
airport5,1.681704,0.661874,0.808932,1.470806,92088,7540,27442,27442,2
airport76,1001.681704,0.676110,0.863454,1.539564,90063,10735,40336,40336,0
airport68,1001.315789,0.798970,0.445369,1.244339,109062,8168,29858,29858,1
airport77,3.260652,0.594879,1.025583,1.620462,80665,7878,30453,30453,0
airport60,1.105263,0.712046,1.305672,2.017718,95436,11606,44481,44481,2
airport69,3.260652,0.572748,0.736587,1.309335,79515,7277,26941,26941,1
airport6,1.578947,0.783123,0.876811,1.659934,105382,12183,48543,48543,1
airport62,1001.210526,0.639592,0.433209,1.072801,87688,7787,29449,29449,2
airport63,1003.260652,0.582450,0.768903,1.351353,77778,9353,33809,33809,2
airport71,1.849624,0.581276,0.683789,1.265065,77908,9458,34732,34732,1
airport78,2002.428571,0.685635,2.652585,3.338220,90849,11061,42324,42324,0
airport66,1001.526316,0.772934,0.347813,1.120747,104637,7608,27505,27505,2
airport72,1.315789,0.579434,0.683826,1.263260,77760,9398,34532,34532,1
airport64,1003.260652,0.554177,1.013523,1.567700,74529,9705,36024,36024,2
airport65,1001.105263,0.865774,1.041689,1.907463,119964,9800,37142,37142,2
airport70,1.872180,0.714229,1.665087,2.379316,98259,10071,40648,40648,1
airport7,1001.105263,0.571454,0.594399,1.165853,79584,7059,25997,25997,0
airport79,1.681704,0.705904,1.286119,1.992023,97850,9581,38204,38204,0
airport80,1.734336,0.628326,0.893438,1.521764,87292,7110,25322,25322,0
airport75,1001.105263,0.737865,0.401190,1.139055,100420,7457,26804,26804,1
airport67,1002.418546,0.729558,0.793717,1.523275,94824,10493,39494,39494,2
airport73,0.761905,0.842458,0.853834,1.696292,113761,8378,30308,30308,1
airport68,1001.210526,0.794700,0.458324,1.253024,109092,8198,29903,29903,2
airport69,3.260652,0.575594,0.533625,1.109219,79535,7297,26971,26971,2
airport74,1003.260652,0.769660,0.971216,1.740876,102904,11220,41691,41691,1
airport76,1001.681704,0.703172,0.879711,1.582883,90079,10751,40358,40358,1
airport77,3.260652,0.582132,0.957581,1.539713,80673,7886,30465,30465,1
airport81,1.105263,0.606926,0.772780,1.379706,74154,9287,33737,33737,0
airport83,1.894737,0.611466,0.475000,1.086466,81702,9570,35483,35483,0
airport78,2002.428571,0.677360,1.279282,1.956642,90869,11081,42352,42352,1
airport82,1.681704,0.601295,0.849158,1.450453,83216,7496,27516,27516,0
airport6,1.421053,0.786465,0.930967,1.717432,105412,12213,48586,48586,2
airport84,1.157895,0.666753,1.120747,1.787500,85584,13626,49201,49201,0
airport85,1000.807018,0.814690,0.995482,1.810172,107878,11550,44200,44200,0
airport86,1.681704,0.548936,0.839477,1.388413,76560,7278,28002,28002,0
airport70,1.872180,0.713123,1.684038,2.397161,98263,10075,40654,40654,2
airport72,1.210526,0.576766,0.420099,0.996865,77788,9426,34570,34570,2
airport7,1001.105263,0.578134,0.592869,1.171003,79594,7069,26012,26012,1
airport71,1.744361,0.585248,0.736389,1.321637,77932,9482,34766,34766,2
airport79,1.681704,0.709012,1.322913,2.031925,97870,9601,38234,38234,1
airport73,0.761905,0.822149,0.875796,1.697945,113781,8398,30338,30338,2
airport87,1.681704,0.631142,1.476920,2.108062,86592,9735,39864,39864,0
airport80,1.734336,0.627554,0.937850,1.565404,87304,7122,25340,25340,1
airport75,1001.105263,0.720739,0.410570,1.131309,100442,7479,26837,26837,2
airport74,1003.260652,0.773130,1.151003,1.924133,102918,11234,41712,41712,2
airport76,1003.260652,0.681739,1.209016,1.890755,90093,10765,40379,40379,2
airport88,3000.000000,0.763082,0.647314,1.410396,98904,11442,43458,43458,0
airport77,3.260652,0.580608,1.097571,1.678179,80679,7892,30474,30474,2
airport8,2001.210526,0.800096,0.615538,1.415634,105392,12596,46634,46634,0
airport81,1.105263,0.553514,0.836290,1.389804,74172,9305,33764,33764,1
airport83,1.631579,0.613083,0.626697,1.239780,81734,9602,35529,35529,1
airport78,2002.428571,0.682261,1.349286,2.031547,90885,11097,42376,42376,2
airport82,1.681704,0.602530,0.857848,1.460378,83224,7504,27528,27528,1
airport84,1.105263,0.678213,0.701327,1.379540,85608,13650,49233,49233,1
airport90,1002.015038,0.709060,0.906973,1.616033,94206,10543,39248,39248,0
airport86,1.681704,0.550460,0.797809,1.348269,76578,7296,28029,28029,1
airport85,1000.649123,0.812500,0.817075,1.629575,107910,11582,44246,44246,1
airport91,1001.473684,0.575429,0.578223,1.153652,79141,7027,26254,26254,0
airport92,1001.776942,0.646616,0.917976,1.564592,86398,10140,37816,37816,0
airport79,1.681704,0.706963,1.298459,2.005422,97888,9619,38261,38261,2
airport93,1.105263,0.803171,1.232059,2.035230,102488,14325,51687,51687,0
airport7,1001.105263,0.584049,0.574149,1.158198,79604,7079,26027,26027,2
airport94,1001.263158,0.790253,0.595941,1.386194,109286,8476,31407,31407,0
airport87,1.681704,0.673053,1.435227,2.108280,86598,9741,39873,39873,1
airport95,1.421053,0.653591,0.617387,1.270978,85500,9948,37096,37096,0
airport80,1.734336,0.627987,0.953053,1.581040,87316,7134,25358,25358,2
airport88,3000.000000,0.751602,0.524662,1.276264,98922,11460,43481,43481,1
airport81,1.105263,0.553298,0.789846,1.343144,74188,9321,33788,33788,2
airport96,1.105263,0.739484,1.135685,1.875169,81954,13103,46500,46500,0
airport83,1.421053,0.610086,0.507202,1.117288,81766,9634,35575,35575,2
airport97,1001.315789,0.498342,0.390415,0.888757,69640,7488,29795,29795,0
airport82,3.260652,0.602876,1.068356,1.671232,83232,7512,27540,27540,2
airport86,1.681704,0.547640,0.751745,1.299385,76596,7314,28056,28056,2
airport8,2001.105263,0.851202,0.992468,1.843670,105418,12622,46669,46669,1
airport84,1.105263,0.676059,1.097627,1.773686,85630,13672,49262,49262,2
airport90,1002.015038,0.702790,0.896811,1.599601,94226,10563,39276,39276,1
airport99,8001.305764,0.677830,0.490066,1.167896,90116,10622,40191,40191,0
airport91,1001.315789,0.606650,0.656646,1.263296,79167,7053,26293,26293,1
airport98,1.681704,0.643981,0.916159,1.560140,88426,8441,32731,32731,0
airport92,1001.776942,0.643879,1.027611,1.671490,86414,10156,37838,37838,1
airport85,1000.543860,0.816080,2.075585,2.891665,107940,11612,44291,44291,2
airport94,1001.210526,0.802490,0.565172,1.367662,109310,8500,31443,31443,1
airport9,2.388471,0.899394,1.430733,2.330127,124301,9926,37610,37610,0
airport93,1.105263,0.899056,1.250158,2.149214,102502,14339,51706,51706,1
airport95,1.315789,0.656435,0.507115,1.163550,85528,9976,37134,37134,1
airport87,1.681704,0.638484,1.521937,2.160421,86604,9747,39882,39882,2
airport88,3000.000000,0.758911,0.510689,1.269600,98940,11478,43504,43504,2
airport97,1001.210526,0.528714,0.413133,0.941847,69662,7510,29828,29828,1
airport96,1.105263,0.735020,1.129875,1.864895,81970,13119,46522,46522,1
airport8,2001.105263,0.829299,1.035832,1.865131,105440,12644,46700,46700,2
airport91,1001.210526,0.588911,0.720596,1.309507,79193,7079,26332,26332,2
airport90,1003.260652,0.727036,1.204217,1.931253,94244,10581,39303,39303,2
airport99,6001.105263,0.695580,0.416592,1.112172,90142,10648,40226,40226,1
grid10,0.000000,3.371392,0.801207,4.172599,441612,15079,31250,31250,0
airport98,1.681704,0.665692,0.975742,1.641434,88444,8459,32758,32758,1
airport92,1003.260652,0.658800,1.156745,1.815545,86428,10170,37859,37859,2
airport94,1001.157895,0.873610,0.786793,1.660403,109334,8524,31479,31479,2
airport93,1.105263,0.825095,1.349123,2.174218,102514,14351,51722,51722,2
grid0,2004.864662,3.175802,2.617295,5.793097,416205,13109,27157,27157,0
grid11,2.157895,3.275182,1.315123,4.590305,423645,16118,40075,40075,0
grid12,1003.791980,3.293721,1.183119,4.476840,432353,14874,30731,30731,0
airport95,1.210526,0.661605,0.541111,1.202716,85556,10004,37172,37172,2
airport9,2.388471,0.921845,1.550485,2.472330,124309,9934,37622,37622,1
grid15,2.428571,3.627228,1.665978,5.293206,472006,15883,32750,32750,0
airport97,1001.105263,0.601238,0.764302,1.365540,69684,7532,29861,29861,2
airport96,1.105263,0.663711,1.229628,1.893339,81986,13135,46544,46544,2
grid16,4003.002506,3.519389,1.498439,5.017828,455834,16976,41721,41721,0
airport99,6001.000000,0.691884,0.441059,1.132943,90168,10674,40261,40261,2
grid0,1001.631579,3.185405,1.250033,4.435438,416233,13137,27199,27199,1
airport98,1.681704,0.654518,1.154429,1.808947,88462,8477,32785,32785,2
grid10,0.263158,3.484989,1.035409,4.520398,441626,15093,31271,31271,1
grid13,2.872180,3.319095,4.803859,8.122954,428010,18895,52240,52240,0
grid11,1.526316,3.381633,1.580996,4.962629,423695,16168,40150,40150,1
grid14,1002.265664,2.991474,6.153717,9.145191,369900,23793,75201,75201,0
grid12,1003.791980,3.299563,1.926195,5.225758,432359,14880,30740,30740,1
airport9,3.967419,0.926544,2.159465,3.086009,124317,9942,37634,37634,2
grid15,2.270677,3.739614,1.342660,5.082274,472032,15909,32789,32789,1
grid16,4002.897243,3.518043,1.524122,5.042165,455874,17016,41779,41779,1
grid18,1002.508772,3.043544,2.996092,6.039636,388506,17622,48571,48571,0
grid0,1002.052632,3.124705,0.953329,4.078034,416257,13161,27235,27235,2
grid10,0.263158,3.454497,0.545417,3.999914,441632,15099,31280,31280,2
grid11,1.684211,3.306696,1.215391,4.522087,423747,16220,40228,40228,2
grid12,1003.897243,3.404630,1.989753,5.394383,432365,14886,30749,30749,2
grid13,5.696742,3.353927,6.183556,9.537483,428022,18907,52258,52258,1
grid15,2.165414,3.660261,1.245867,4.906128,472056,15933,32825,32825,2
grid17,1004.037594,3.578812,9.100680,12.679492,446728,22456,67028,67028,0
grid16,4002.686717,3.540458,1.713204,5.253662,455908,17050,41830,41830,2
grid18,1002.403509,3.065141,2.583379,5.648520,388540,17656,48620,48620,1
grid14,1002.476190,3.070615,9.836390,12.907005,369924,23817,75235,75235,1
grid17,1.526316,3.571810,8.019033,11.590843,446768,22496,67084,67084,1
grid13,6.591479,3.339236,7.010988,10.350224,428032,18917,52273,52273,2
grid17,1.368421,3.620481,6.330208,9.950689,446802,22530,67133,67133,2
grid14,1002.423559,3.075808,9.809370,12.885178,369942,23835,75262,75262,2
grid18,1002.035088,3.056705,3.020085,6.076790,388570,17686,48665,48665,2
grid20,2.020050,3.439491,1.534350,4.973841,441706,14900,30713,30713,0
grid1,19.273183,3.643522,3.277883,6.921405,440632,17541,43676,43676,0
grid19,3008.478697,3.352300,5.684159,9.036459,409646,23323,73197,73197,0
grid21,4005.456140,3.614323,1.598213,5.212536,434259,13719,28573,28573,0
grid24,2.699248,3.279126,0.802409,4.081535,407024,15015,31103,31103,0
grid25,2003.483709,3.553865,2.173579,5.727444,442938,15076,31423,31423,0
grid1,19.283208,3.901884,1.787517,5.689401,440672,17581,43734,43734,1
grid20,2.230576,3.741517,1.375704,5.117221,441718,14912,30731,30731,1
grid23,1001.771930,3.206615,4.367060,7.573675,335748,21841,67339,67339,0
grid21,4005.140351,3.360257,2.212927,5.573184,434301,13761,28636,28636,1
grid19,3008.110276,3.632739,9.304527,12.937266,409686,23363,73253,73253,1
grid1,19.132832,3.484855,1.991879,5.476734,440710,17619,43789,43789,2
grid24,2.751880,3.170431,0.699013,3.869444,407068,15059,31169,31169,1
grid20,2.230576,3.418484,1.704391,5.122875,441728,14922,30746,30746,2
grid22,3001.250627,3.827342,10.969527,14.796869,431357,28850,92865,92865,0
grid25,2003.378446,3.399274,1.284142,4.683416,442968,15106,31468,31468,1
grid19,3006.471178,3.343050,5.728641,9.071691,409726,23403,73309,73309,2
grid23,1001.614035,2.713164,5.938097,8.651261,335784,21877,67391,67391,1
grid21,4005.192982,3.505896,2.458465,5.964361,434341,13801,28696,28696,2
grid23,1001.456140,2.789105,4.401570,7.190675,335814,21907,67436,67436,2
grid24,2.857143,3.339725,1.477708,4.817433,407110,15101,31232,31232,2
grid25,1001.052632,3.487234,0.962430,4.449664,442996,15134,31510,31510,2
grid27,0.842105,3.528761,0.530616,4.059377,452606,14883,31026,31026,0
grid22,3001.408521,3.568205,15.089062,18.657267,431377,28870,92889,92889,1
grid27,0.578947,3.548623,0.851530,4.400153,452650,14927,31092,31092,1
grid26,17.265664,3.163694,5.199693,8.363387,386436,21337,63600,63600,1
grid27,0.421053,3.608122,0.759561,4.367683,452694,14971,31158,31158,2
grid28,5.263158,3.767682,1.801805,5.569487,463211,17842,44117,44117,0
grid26,16.949875,3.195558,5.954334,9.149892,386482,21383,63669,63669,2
grid26,1008.383459,3.147538,9.834939,12.982477,386384,21285,63524,63524,0
grid2,3.388471,3.466712,1.787841,5.254553,440700,15823,32736,32736,0
