instance,result,elapsedTime,totalSolveTime,totalTime,nvars,snvars,ncons,sncons,reduceTini
grid23,+Inf,2.324080,0.119443,2.443523,268209,14192,55678,55678,2
grid25,3.834443,1.292382,1.899504,3.191886,156000,8037,28648,28648,2
grid27,+Inf,2.627518,0.196086,2.823604,286766,15971,63921,63921,0
grid22,+Inf,2.999956,0.174843,3.174799,359762,16259,65037,65037,1
grid27,+Inf,2.427330,0.179181,2.606511,286822,16027,64001,64001,1
grid26,2.368421,1.686360,0.283493,1.969853,204211,8258,28487,28487,1
grid24,8.246097,2.960101,5.954776,8.914877,339037,21747,88890,88890,2
grid27,+Inf,2.434753,0.222989,2.657742,286882,16087,64087,64087,2
grid26,2.842105,1.645562,0.319575,1.965137,204269,8316,28574,28574,2
grid28,+Inf,1.541764,0.109191,1.650955,188466,11529,43629,43629,0
grid26,2.263158,1.648660,0.269790,1.918450,204161,8208,28412,28412,0
grid2,+Inf,2.053852,0.251781,2.305633,226679,17275,67668,67668,0
grid22,+Inf,3.002569,0.169369,3.171938,359814,16311,65115,65115,2
grid30,+Inf,2.263209,0.257942,2.521151,268562,15089,59233,59233,0
grid28,+Inf,1.737098,0.117533,1.854631,188522,11585,43709,43709,1
grid31,+Inf,2.849900,0.369017,3.218917,308125,22601,90616,90616,0
grid29,+Inf,3.328301,0.191279,3.519580,394246,19334,79148,79148,0
grid32,16.172932,2.177346,1.215920,3.393266,260773,11318,42025,42025,0
grid29,+Inf,3.236805,0.211280,3.448085,394300,19388,79223,79223,1
grid31,+Inf,2.958120,0.599205,3.557325,308175,22651,90685,90685,1
grid30,+Inf,2.176509,0.865599,3.042108,268616,15143,59310,59310,1
grid28,+Inf,1.575553,0.112990,1.688543,188578,11641,43789,43789,2
grid2,+Inf,2.034760,0.334448,2.369208,226739,17335,67750,67750,1
grid33,+Inf,2.646071,0.122895,2.768966,319579,12478,46561,46561,0
grid32,16.330827,2.119322,1.190088,3.309410,260825,11370,42101,42101,1
grid29,+Inf,3.263123,0.297004,3.560127,394354,19442,79298,79298,2
grid2,+Inf,2.096174,0.866159,2.962333,226797,17393,67829,67829,2
grid30,+Inf,2.199499,1.038197,3.237696,268680,15207,59402,59402,2
grid33,+Inf,2.816791,0.113977,2.930768,319633,12532,46642,46642,1
grid31,+Inf,2.757912,0.690977,3.448889,308225,22701,90754,90754,2
grid32,11.398496,2.277256,1.829347,4.106603,260877,11422,42177,42177,2
grid35,+Inf,3.264320,0.161125,3.425445,396428,17517,69793,69793,0
grid35,+Inf,3.243390,0.166858,3.410248,396468,17557,69851,69851,1
grid36,+Inf,2.730873,0.520698,3.251571,314030,22816,91771,91771,1
